reference_area,counterpart_area,TIME_PERIOD,OBS_VALUE
Singapore,Sweden,2018,129.4
Singapore,Sweden,2019,100.8
Singapore,Sweden,2020,92.4
Singapore,Switzerland,1997,56.5
Singapore,Switzerland,1998,66.0
Singapore,Switzerland,1999,59.9
Singapore,Switzerland,2000,63.1
Singapore,Switzerland,2001,77.8
Singapore,Switzerland,2002,80.5
Singapore,Switzerland,2003,114.7
Singapore,Switzerland,2004,111.4
Singapore,Switzerland,2005,120.1
Singapore,Switzerland,2006,141.1
Singapore,Switzerland,2007,193.6
Singapore,Switzerland,2008,254.29999999999998
Singapore,Switzerland,2009,392.2
Singapore,Switzerland,2010,595.9
Singapore,Switzerland,2011,903.1999999999999
Singapore,Switzerland,2012,937.6999999999999
Singapore,Switzerland,2013,1097.3
Singapore,Switzerland,2014,1093.9
Singapore,Switzerland,2015,1085.8999999999999
Singapore,Switzerland,2016,1240.8
Singapore,Switzerland,2017,1226.0
Singapore,Switzerland,2018,1185.7
Singapore,Switzerland,2019,1149.7
Singapore,Switzerland,2020,1624.7
Singapore,Thailand,1997,1690.1
Singapore,Thailand,1998,1259.8
Singapore,Thailand,1999,1653.1999999999998
Singapore,Thailand,2000,2019.1000000000001
Singapore,Thailand,2001,1848.0
Singapore,Thailand,2002,1697.1000000000001
Singapore,Thailand,2003,1906.1999999999998
Singapore,Thailand,2004,2602.5
Singapore,Thailand,2005,3655.6
Singapore,Thailand,2006,3577.7
Singapore,Thailand,2007,3424.3
Singapore,Thailand,2008,3767.2
Singapore,Thailand,2009,2767.7000000000003
Singapore,Thailand,2010,3822.1
Singapore,Thailand,2011,5072.1
Singapore,Thailand,2012,5452.5
Singapore,Thailand,2013,5811.1
Singapore,Thailand,2014,5388.9
Singapore,Thailand,2015,4545.9
Singapore,Thailand,2016,4785.8
Singapore,Thailand,2017,5433.599999999999
Singapore,Thailand,2018,5510.4
Singapore,Thailand,2019,5629.5
Singapore,Thailand,2020,5133.7
Singapore,Tunisia,1997,8.7
Singapore,Tunisia,1998,9.2
Singapore,Tunisia,1999,16.0
Singapore,Tunisia,2000,9.9
Singapore,Tunisia,2001,11.3
Singapore,Tunisia,2002,8.5
Singapore,Tunisia,2003,9.2
Singapore,Tunisia,2004,12.4
Singapore,Tunisia,2005,11.700000000000001
Singapore,Tunisia,2006,17.6
Singapore,Tunisia,2007,22.1
Singapore,Tunisia,2008,35.1
Singapore,Tunisia,2009,39.2
Singapore,Tunisia,2010,21.900000000000002
Singapore,Tunisia,2011,22.5
Singapore,Tunisia,2012,17.8
Singapore,Tunisia,2013,19.8
Singapore,Tunisia,2014,19.6
Singapore,Tunisia,2015,22.2
Singapore,Tunisia,2016,29.6
Singapore,Tunisia,2017,26.400000000000002
Singapore,Tunisia,2018,24.8
Singapore,Tunisia,2019,20.599999999999998
Singapore,Tunisia,2020,138.9
Singapore,Türkiye,1997,51.2
Singapore,Türkiye,1998,52.5
Singapore,Türkiye,1999,49.4
Singapore,Türkiye,2000,75.60000000000001
Singapore,Türkiye,2001,65.8
Singapore,Türkiye,2002,77.6
Singapore,Türkiye,2003,95.3
Singapore,Türkiye,2004,121.0
Singapore,Türkiye,2005,132.9
Singapore,Türkiye,2006,169.10000000000002
Singapore,Türkiye,2007,178.7
Singapore,Türkiye,2008,179.6
Singapore,Türkiye,2009,144.8
Singapore,Türkiye,2010,187.79999999999998
Singapore,Türkiye,2011,335.3
Singapore,Türkiye,2012,262.40000000000003
Singapore,Türkiye,2013,269.29999999999995
Singapore,Türkiye,2014,328.7
Singapore,Türkiye,2015,189.10000000000002
Singapore,Türkiye,2016,351.7
Singapore,Türkiye,2017,396.6
Singapore,Türkiye,2018,298.1
Singapore,Türkiye,2019,249.8
Singapore,Türkiye,2020,217.8
Singapore,Ukraine,1997,2.5
Singapore,Ukraine,1998,0.30000000000000004
Singapore,Ukraine,1999,0.3
Singapore,Ukraine,2000,0.30000000000000004
Singapore,Ukraine,2001,1.0
Singapore,Ukraine,2002,1.2
Singapore,Ukraine,2003,1.7000000000000002
Singapore,Ukraine,2004,2.0
Singapore,Ukraine,2005,3.5
Singapore,Ukraine,2006,3.2
Singapore,Ukraine,2007,3.7
Singapore,Ukraine,2008,6.9
Singapore,Ukraine,2009,4.4
Singapore,Ukraine,2010,4.4
Singapore,Ukraine,2011,15.9
Singapore,Ukraine,2012,27.1
Singapore,Ukraine,2013,38.1
Singapore,Ukraine,2014,28.5
Singapore,Ukraine,2015,18.4
Singapore,Ukraine,2016,20.4
Singapore,Ukraine,2017,27.0
Singapore,Ukraine,2018,29.900000000000002
Singapore,Ukraine,2019,36.2
Singapore,Ukraine,2020,37.8
Singapore,United Kingdom,1997,1988.3
Singapore,United Kingdom,1998,1739.4
Singapore,United Kingdom,1999,1630.1000000000001
Singapore,United Kingdom,2000,1694.9
Singapore,United Kingdom,2001,1476.9
Singapore,United Kingdom,2002,1488.3000000000002
Singapore,United Kingdom,2003,2333.8
Singapore,United Kingdom,2004,3583.6000000000004
Singapore,United Kingdom,2005,4096.2
Singapore,United Kingdom,2006,3499.1
Singapore,United Kingdom,2007,2971.8
Singapore,United Kingdom,2008,2676.4
Singapore,United Kingdom,2009,1884.1
Singapore,United Kingdom,2010,2329.9
Singapore,United Kingdom,2011,3065.5
Singapore,United Kingdom,2012,2489.2000000000003
Singapore,United Kingdom,2013,1504.7
Singapore,United Kingdom,2014,1367.7
Singapore,United Kingdom,2015,939.0
Singapore,United Kingdom,2016,862.6999999999999
Singapore,United Kingdom,2017,862.9
Singapore,United Kingdom,2018,788.9
Singapore,United Kingdom,2019,811.1999999999999
Singapore,United Kingdom,2020,582.9
Singapore,United States,1997,10263.3
Singapore,United States,1998,9783.4
Singapore,United States,1999,10747.9
Singapore,United States,2000,11603.7
Singapore,United States,2001,10555.8
Singapore,United States,2002,10181.0
Singapore,United States,2003,9560.800000000001
Singapore,United States,2004,10295.6
Singapore,United States,2005,10062.3
Singapore,United States,2006,12782.199999999999
Singapore,United States,2007,13735.099999999999
Singapore,United States,2008,10645.599999999999
Singapore,United States,2009,11245.4
Singapore,United States,2010,12796.7
Singapore,United States,2011,17612.4
Singapore,United States,2012,16426.8
Singapore,United States,2013,14161.7
Singapore,United States,2014,13185.5
Singapore,United States,2015,12830.400000000001
Singapore,United States,2016,12229.0
Singapore,United States,2017,12580.199999999999
Singapore,United States,2018,14998.6
Singapore,United States,2019,15702.7
Singapore,United States,2020,14942.4
Singapore,Vietnam,1997,56.099999999999994
Singapore,Vietnam,1998,70.2
Singapore,Vietnam,1999,76.4
Singapore,Vietnam,2000,1036.1
Singapore,Vietnam,2001,1042.3
Singapore,Vietnam,2002,1044.9
Singapore,Vietnam,2003,1261.0
Singapore,Vietnam,2004,1620.5
Singapore,Vietnam,2005,2683.1
Singapore,Vietnam,2006,3474.3
Singapore,Vietnam,2007,3551.1
Singapore,Vietnam,2008,4392.7
Singapore,Vietnam,2009,1756.1000000000001
Singapore,Vietnam,2010,2101.0
Singapore,Vietnam,2011,2490.6
Singapore,Vietnam,2012,2287.9
Singapore,Vietnam,2013,2324.5
Singapore,Vietnam,2014,2939.2000000000003
Singapore,Vietnam,2015,3973.4000000000005
Singapore,Vietnam,2016,3469.2000000000003
Singapore,Vietnam,2017,4084.5
Singapore,Vietnam,2018,3927.4
Singapore,Vietnam,2019,4117.3
Singapore,Vietnam,2020,4001.0
Singapore,World,1997,44735.1
Singapore,World,1998,38983.7
Singapore,World,1999,42308.299999999996
Singapore,World,2000,49172.5
Singapore,World,2001,47694.799999999996
Singapore,World,2002,45346.299999999996
Singapore,World,2003,52386.6
Singapore,World,2004,67672.8
Singapore,World,2005,85104.1
Singapore,World,2006,90000.59999999999
Singapore,World,2007,95979.3
Singapore,World,2008,107492.2
Singapore,World,2009,92073.8
Singapore,World,2010,125126.0
Singapore,World,2011,160090.80000000002
Singapore,World,2012,156867.3
Singapore,World,2013,156128.2
Singapore,World,2014,153975.8
Singapore,World,2015,133472.0
Singapore,World,2016,122571.7
Singapore,World,2017,144394.4
Singapore,World,2018,154925.7
Singapore,World,2019,161653.0
Singapore,World,2020,135267.80000000002
Slovak Republic,Argentina,1997,22.4
Slovak Republic,Argentina,1998,13.0
Slovak Republic,Argentina,1999,11.2
Slovak Republic,Argentina,2000,10.200000000000001
Slovak Republic,Argentina,2001,16.1
Slovak Republic,Argentina,2002,2.5
Slovak Republic,Argentina,2003,6.4
Slovak Republic,Argentina,2004,11.8
Slovak Republic,Argentina,2005,1.8
Slovak Republic,Argentina,2006,18.5
Slovak Republic,Argentina,2007,25.8
Slovak Republic,Argentina,2008,48.3
Slovak Republic,Argentina,2009,35.3
Slovak Republic,Argentina,2010,50.2
Slovak Republic,Argentina,2011,66.5
Slovak Republic,Argentina,2012,53.6
Slovak Republic,Argentina,2013,64.6
Slovak Republic,Argentina,2014,46.5
Slovak Republic,Argentina,2015,39.2
Slovak Republic,Argentina,2016,65.0
Slovak Republic,Argentina,2017,60.2
Slovak Republic,Argentina,2018,52.3
Slovak Republic,Argentina,2019,33.5
Slovak Republic,Argentina,2020,31.8
Slovak Republic,Australia,1997,1.9000000000000001
Slovak Republic,Australia,1998,2.1
Slovak Republic,Australia,1999,2.8
Slovak Republic,Australia,2000,3.5
Slovak Republic,Australia,2001,4.6
Slovak Republic,Australia,2002,4.8
Slovak Republic,Australia,2003,10.2
Slovak Republic,Australia,2004,15.9
Slovak Republic,Australia,2005,18.6
Slovak Republic,Australia,2006,36.2
Slovak Republic,Australia,2007,128.29999999999998
Slovak Republic,Australia,2008,221.89999999999998
Slovak Republic,Australia,2009,91.1
Slovak Republic,Australia,2010,135.5
Slovak Republic,Australia,2011,170.2
Slovak Republic,Australia,2012,237.1
Slovak Republic,Australia,2013,355.40000000000003
Slovak Republic,Australia,2014,408.2
Slovak Republic,Australia,2015,367.8
Slovak Republic,Australia,2016,261.5
Slovak Republic,Australia,2017,268.6
Slovak Republic,Australia,2018,164.1
Slovak Republic,Australia,2019,240.6
Slovak Republic,Australia,2020,255.5
Slovak Republic,Austria,1997,492.8
Slovak Republic,Austria,1998,401.3
Slovak Republic,Austria,1999,394.5
Slovak Republic,Austria,2000,507.5
Slovak Republic,Austria,2001,550.9
Slovak Republic,Austria,2002,641.8
Slovak Republic,Austria,2003,928.6999999999999
Slovak Republic,Austria,2004,1405.7
Slovak Republic,Austria,2005,1382.7
Slovak Republic,Austria,2006,1577.3
Slovak Republic,Austria,2007,2145.4
Slovak Republic,Austria,2008,2203.9
Slovak Republic,Austria,2009,1702.8999999999999
Slovak Republic,Austria,2010,2219.8
Slovak Republic,Austria,2011,2852.4
Slovak Republic,Austria,2012,2622.0
Slovak Republic,Austria,2013,2646.4
Slovak Republic,Austria,2014,2513.7
Slovak Republic,Austria,2015,2055.6
Slovak Republic,Austria,2016,2088.7
Slovak Republic,Austria,2017,2306.6
Slovak Republic,Austria,2018,2474.4
Slovak Republic,Austria,2019,2054.5
Slovak Republic,Austria,2020,1973.9
Slovak Republic,Bangladesh,1997,0.6
Slovak Republic,Bangladesh,1998,0.2
Slovak Republic,Bangladesh,1999,3.9
Slovak Republic,Bangladesh,2002,0.2
Slovak Republic,Bangladesh,2003,0.6
Slovak Republic,Bangladesh,2004,0.1
Slovak Republic,Bangladesh,2005,0.2
Slovak Republic,Bangladesh,2006,0.2
Slovak Republic,Bangladesh,2007,0.8
Slovak Republic,Bangladesh,2008,0.8
Slovak Republic,Bangladesh,2009,1.3
Slovak Republic,Bangladesh,2010,0.9
Slovak Republic,Bangladesh,2011,0.4
Slovak Republic,Bangladesh,2012,0.6000000000000001
Slovak Republic,Bangladesh,2013,0.2
Slovak Republic,Bangladesh,2014,91.5
Slovak Republic,Bangladesh,2015,0.39999999999999997
Slovak Republic,Bangladesh,2016,105.10000000000001
Slovak Republic,Bangladesh,2017,129.1
Slovak Republic,Bangladesh,2018,123.8
Slovak Republic,Bangladesh,2019,96.8
Slovak Republic,Bangladesh,2020,96.2
Slovak Republic,Belarus,1997,8.6
Slovak Republic,Belarus,1998,18.5
Slovak Republic,Belarus,1999,4.9
Slovak Republic,Belarus,2000,3.4
Slovak Republic,Belarus,2001,7.5
Slovak Republic,Belarus,2002,6.5
Slovak Republic,Belarus,2003,11.4
Slovak Republic,Belarus,2004,22.0
Slovak Republic,Belarus,2005,26.3
Slovak Republic,Belarus,2006,47.0
Slovak Republic,Belarus,2007,83.8
Slovak Republic,Belarus,2008,123.0
Slovak Republic,Belarus,2009,75.6
Slovak Republic,Belarus,2010,70.0
Slovak Republic,Belarus,2011,124.8
Slovak Republic,Belarus,2012,85.9
Slovak Republic,Belarus,2013,97.9
Slovak Republic,Belarus,2014,91.7
Slovak Republic,Belarus,2015,48.7
Slovak Republic,Belarus,2016,64.5
Slovak Republic,Belarus,2017,68.3
Slovak Republic,Belarus,2018,69.3
Slovak Republic,Belarus,2019,66.4
Slovak Republic,Belarus,2020,55.2
Slovak Republic,Belgium,1997,53.6
Slovak Republic,Belgium,1998,46.4
Slovak Republic,Belgium,1999,52.8
Slovak Republic,Belgium,2000,50.4
Slovak Republic,Belgium,2001,63.7
Slovak Republic,Belgium,2002,66.89999999999999
Slovak Republic,Belgium,2003,102.8
Slovak Republic,Belgium,2004,161.8
Slovak Republic,Belgium,2005,207.1
Slovak Republic,Belgium,2006,246.8
Slovak Republic,Belgium,2007,422.5
Slovak Republic,Belgium,2008,462.8
Slovak Republic,Belgium,2009,402.5
Slovak Republic,Belgium,2010,449.09999999999997
Slovak Republic,Belgium,2011,551.6
Slovak Republic,Belgium,2012,545.1999999999999
Slovak Republic,Belgium,2013,576.0
Slovak Republic,Belgium,2014,559.1999999999999
Slovak Republic,Belgium,2015,406.8
Slovak Republic,Belgium,2016,437.8
Slovak Republic,Belgium,2017,477.1
Slovak Republic,Belgium,2018,554.3
Slovak Republic,Belgium,2019,504.29999999999995
Slovak Republic,Belgium,2020,474.1
Slovak Republic,Brazil,1997,35.2
Slovak Republic,Brazil,1998,21.400000000000002
Slovak Republic,Brazil,1999,7.3
Slovak Republic,Brazil,2000,3.9
Slovak Republic,Brazil,2001,5.0
Slovak Republic,Brazil,2002,8.0
Slovak Republic,Brazil,2003,9.6
Slovak Republic,Brazil,2004,22.6
Slovak Republic,Brazil,2005,31.2
Slovak Republic,Brazil,2006,40.5
Slovak Republic,Brazil,2007,80.6
Slovak Republic,Brazil,2008,163.7
Slovak Republic,Brazil,2009,66.5
Slovak Republic,Brazil,2010,138.4
Slovak Republic,Brazil,2011,143.9
Slovak Republic,Brazil,2012,132.6
Slovak Republic,Brazil,2013,158.2
Slovak Republic,Brazil,2014,125.4
Slovak Republic,Brazil,2015,97.1
Slovak Republic,Brazil,2016,87.0
Slovak Republic,Brazil,2017,102.1
Slovak Republic,Brazil,2018,99.2
Slovak Republic,Brazil,2019,118.1
Slovak Republic,Brazil,2020,117.8
Slovak Republic,Brunei Darussalam,1999,0.6000000000000001
Slovak Republic,Brunei Darussalam,2000,0.30000000000000004
Slovak Republic,Brunei Darussalam,2005,3.2
Slovak Republic,Brunei Darussalam,2006,0.1
Slovak Republic,Brunei Darussalam,2011,0.8
Slovak Republic,Brunei Darussalam,2012,2.1
Slovak Republic,Brunei Darussalam,2013,1.8
Slovak Republic,Brunei Darussalam,2014,0.9
Slovak Republic,Brunei Darussalam,2015,0.4
Slovak Republic,Brunei Darussalam,2016,0.4
Slovak Republic,Brunei Darussalam,2018,0.4
Slovak Republic,Brunei Darussalam,2019,0.6
Slovak Republic,Brunei Darussalam,2020,1.8
Slovak Republic,Bulgaria,1997,9.3
Slovak Republic,Bulgaria,1998,10.700000000000001
Slovak Republic,Bulgaria,1999,13.1
Slovak Republic,Bulgaria,2000,13.8
Slovak Republic,Bulgaria,2001,12.9
Slovak Republic,Bulgaria,2002,17.5
Slovak Republic,Bulgaria,2003,27.7
Slovak Republic,Bulgaria,2004,51.4
Slovak Republic,Bulgaria,2005,68.8
Slovak Republic,Bulgaria,2006,102.1
Slovak Republic,Bulgaria,2007,133.9
Slovak Republic,Bulgaria,2008,205.7
Slovak Republic,Bulgaria,2009,111.9
Slovak Republic,Bulgaria,2010,166.3
Slovak Republic,Bulgaria,2011,245.8
Slovak Republic,Bulgaria,2012,263.20000000000005
Slovak Republic,Bulgaria,2013,266.8
Slovak Republic,Bulgaria,2014,237.2
Slovak Republic,Bulgaria,2015,229.0
Slovak Republic,Bulgaria,2016,183.5
Slovak Republic,Bulgaria,2017,203.29999999999998
Slovak Republic,Bulgaria,2018,212.39999999999998
Slovak Republic,Bulgaria,2019,208.4
Slovak Republic,Bulgaria,2020,204.7
Slovak Republic,Cambodia,1997,1.1
Slovak Republic,Cambodia,1998,0.6000000000000001
Slovak Republic,Cambodia,1999,0.9
Slovak Republic,Cambodia,2001,0.1
Slovak Republic,Cambodia,2006,0.3
Slovak Republic,Cambodia,2007,0.30000000000000004
Slovak Republic,Cambodia,2008,0.5
Slovak Republic,Cambodia,2010,1.0
Slovak Republic,Cambodia,2013,0.1
Slovak Republic,Cambodia,2014,1.2999999999999998
Slovak Republic,Cambodia,2015,1.3
Slovak Republic,Cambodia,2016,0.8
Slovak Republic,Cambodia,2017,1.1
Slovak Republic,Cambodia,2018,0.7000000000000001
Slovak Republic,Cambodia,2019,0.6
Slovak Republic,Cambodia,2020,0.6
Slovak Republic,Cameroon,2000,0.5
Slovak Republic,Cameroon,2001,0.2
Slovak Republic,Cameroon,2002,0.7
Slovak Republic,Cameroon,2003,0.8999999999999999
Slovak Republic,Cameroon,2004,0.6
Slovak Republic,Cameroon,2005,1.0
Slovak Republic,Cameroon,2006,1.4
Slovak Republic,Cameroon,2009,10.700000000000001
Slovak Republic,Cameroon,2010,4.4
Slovak Republic,Cameroon,2011,1.6
Slovak Republic,Cameroon,2012,2.5
Slovak Republic,Cameroon,2013,2.5
Slovak Republic,Cameroon,2014,2.9
Slovak Republic,Cameroon,2015,1.0
Slovak Republic,Cameroon,2016,1.5
Slovak Republic,Cameroon,2017,1.8
Slovak Republic,Cameroon,2018,1.1
Slovak Republic,Cameroon,2019,11.9
Slovak Republic,Cameroon,2020,11.8
Slovak Republic,Canada,1997,20.0
Slovak Republic,Canada,1998,16.3
Slovak Republic,Canada,1999,12.6
Slovak Republic,Canada,2000,15.6
Slovak Republic,Canada,2001,18.7
Slovak Republic,Canada,2002,29.2
Slovak Republic,Canada,2003,65.3
Slovak Republic,Canada,2004,68.3
Slovak Republic,Canada,2005,90.5
Slovak Republic,Canada,2006,148.1
Slovak Republic,Canada,2007,158.0
Slovak Republic,Canada,2008,198.79999999999998
Slovak Republic,Canada,2009,151.3
Slovak Republic,Canada,2010,180.20000000000002
Slovak Republic,Canada,2011,252.6
Slovak Republic,Canada,2012,279.2
Slovak Republic,Canada,2013,295.1
Slovak Republic,Canada,2014,287.5
Slovak Republic,Canada,2015,331.90000000000003
Slovak Republic,Canada,2016,421.9
Slovak Republic,Canada,2017,495.9
Slovak Republic,Canada,2018,691.7
Slovak Republic,Canada,2019,511.90000000000003
Slovak Republic,Canada,2020,554.2
Slovak Republic,Chile,1998,0.3
Slovak Republic,Chile,1999,0.5
Slovak Republic,Chile,2000,0.5
Slovak Republic,Chile,2001,1.2
Slovak Republic,Chile,2002,1.3
Slovak Republic,Chile,2003,2.9
Slovak Republic,Chile,2004,6.5
Slovak Republic,Chile,2005,7.1
Slovak Republic,Chile,2006,11.2
Slovak Republic,Chile,2007,14.9
Slovak Republic,Chile,2008,71.3
Slovak Republic,Chile,2009,102.60000000000001
Slovak Republic,Chile,2010,29.599999999999998
Slovak Republic,Chile,2011,9.700000000000001
Slovak Republic,Chile,2012,28.400000000000002
Slovak Republic,Chile,2013,10.4
Slovak Republic,Chile,2014,17.4
Slovak Republic,Chile,2015,12.0
Slovak Republic,Chile,2016,13.9
Slovak Republic,Chile,2017,16.3
Slovak Republic,Chile,2018,19.8
Slovak Republic,Chile,2019,32.300000000000004
Slovak Republic,Chile,2020,27.5
Slovak Republic,China,1997,3.1
Slovak Republic,China,1998,0.7
Slovak Republic,China,1999,0.8
Slovak Republic,China,2000,5.4
Slovak Republic,China,2001,8.1
Slovak Republic,China,2002,20.1
Slovak Republic,China,2003,72.0
Slovak Republic,China,2004,95.3
Slovak Republic,China,2005,135.4
Slovak Republic,China,2006,294.09999999999997
Slovak Republic,China,2007,639.6
Slovak Republic,China,2008,1071.4
Slovak Republic,China,2009,773.8
Slovak Republic,China,2010,1368.1
Slovak Republic,China,2011,2963.0
Slovak Republic,China,2012,3413.5
Slovak Republic,China,2013,3395.4999999999995
Slovak Republic,China,2014,3281.0000000000005
Slovak Republic,China,2015,2099.2
Slovak Republic,China,2016,2223.0
Slovak Republic,China,2017,2426.4
Slovak Republic,China,2018,4821.400000000001
Slovak Republic,China,2019,4621.900000000001
Slovak Republic,China,2020,5251.0
Slovak Republic,Chinese Taipei,1997,3.4
Slovak Republic,Chinese Taipei,1998,3.3
Slovak Republic,Chinese Taipei,1999,2.0
Slovak Republic,Chinese Taipei,2000,7.5
Slovak Republic,Chinese Taipei,2001,5.0
Slovak Republic,Chinese Taipei,2002,4.7
Slovak Republic,Chinese Taipei,2003,15.899999999999999
Slovak Republic,Chinese Taipei,2004,33.0
Slovak Republic,Chinese Taipei,2005,33.300000000000004
Slovak Republic,Chinese Taipei,2006,56.7
Slovak Republic,Chinese Taipei,2007,106.3
Slovak Republic,Chinese Taipei,2008,84.89999999999999
Slovak Republic,Chinese Taipei,2009,87.1
Slovak Republic,Chinese Taipei,2010,67.5
Slovak Republic,Chinese Taipei,2011,82.1
Slovak Republic,Chinese Taipei,2012,89.0
Slovak Republic,Chinese Taipei,2013,88.9
Slovak Republic,Chinese Taipei,2014,87.8
Slovak Republic,Chinese Taipei,2015,66.0
Slovak Republic,Chinese Taipei,2016,56.800000000000004
Slovak Republic,Chinese Taipei,2017,56.599999999999994
Slovak Republic,Chinese Taipei,2018,170.79999999999998
Slovak Republic,Chinese Taipei,2019,123.19999999999999
Slovak Republic,Chinese Taipei,2020,138.2
Slovak Republic,Colombia,1997,4.1
Slovak Republic,Colombia,1998,2.7
Slovak Republic,Colombia,1999,3.2
Slovak Republic,Colombia,2000,2.1999999999999997
Slovak Republic,Colombia,2001,1.9
Slovak Republic,Colombia,2002,1.5
Slovak Republic,Colombia,2003,1.9000000000000001
Slovak Republic,Colombia,2004,3.0
Slovak Republic,Colombia,2005,2.6999999999999997
Slovak Republic,Colombia,2006,3.8000000000000003
Slovak Republic,Colombia,2007,3.7
Slovak Republic,Colombia,2008,8.5
Slovak Republic,Colombia,2009,9.5
Slovak Republic,Colombia,2010,11.3
Slovak Republic,Colombia,2011,15.6
Slovak Republic,Colombia,2012,19.8
Slovak Republic,Colombia,2013,19.0
